siniestro_id,rol_victima,vehiculo_victima,sexo_victima,rango_etario,gravedad
lc-2019-0523123,,,masculino,entre 50 y 59,leve
lc-2019-0523160,,,masculino,,leve
lc-2019-0523224,,,femenino,entre 18 y 29,leve
lc-2019-0523368,,,masculino,60 y mayores,leve
lc-2019-0523499,,,masculino,entre 30 y 39,leve
lc-2019-0523646,,,masculino,entre 18 y 29,leve
lc-2019-0523646,,,femenino,entre 18 y 29,leve
lc-2019-0523862,,,masculino,,leve
lc-2019-0524089,,,masculino,entre 18 y 29,leve
lc-2019-0524089,,,femenino,entre 30 y 39,leve
lc-2019-0524213,,,masculino,entre 18 y 29,leve
lc-2019-0524351,,,masculino,entre 30 y 39,leve
lc-2019-0524400,,,masculino,entre 40 y 49,leve
lc-2019-0524453,,,masculino,entre 18 y 29,leve
lc-2019-0524573,,,masculino,entre 50 y 59,leve
lc-2019-0524858,,,masculino,entre 18 y 29,leve
lc-2019-0525005,,,femenino,60 y mayores,leve
lc-2019-0525027,,,masculino,entre 18 y 29,leve
lc-2019-0528528,,,femenino,entre 50 y 59,leve
lc-2019-0538396,,,masculino,entre 40 y 49,leve
lc-2019-0522441,,,masculino,entre 40 y 49,leve
lc-2019-0525494,,,femenino,60 y mayores,leve
lc-2019-0525494,,,masculino,60 y mayores,leve
lc-2019-0525497,,,masculino,entre 30 y 39,leve
lc-2019-0525497,,,masculino,entre 40 y 49,leve
lc-2019-0525515,,,masculino,entre 18 y 29,leve
lc-2019-0525596,,,masculino,entre 18 y 29,leve
lc-2019-0526098,,,masculino,entre 30 y 39,leve
lc-2019-0526343,,,masculino,,leve
lc-2019-0526402,,,masculino,entre 30 y 39,leve
lc-2019-0526442,,,masculino,entre 50 y 59,leve
lc-2019-0526442,,,masculino,entre 18 y 29,leve
lc-2019-0526886,,,masculino,entre 18 y 29,leve
lc-2019-0526957,,,masculino,entre 40 y 49,leve
lc-2019-0526986,,,masculino,entre 40 y 49,leve
lc-2019-0527083,,,masculino,entre 30 y 39,leve
lc-2019-0527293,,,masculino,entre 30 y 39,leve
lc-2019-0527300,,,masculino,,leve
lc-2019-0527390,,,masculino,entre 40 y 49,leve
lc-2019-0527666,,,masculino,entre 40 y 49,leve
lc-2019-0527809,,,masculino,entre 18 y 29,leve
lc-2019-0527832,,,masculino,60 y mayores,leve
lc-2019-0528453,,,femenino,entre 30 y 39,leve
lc-2019-0539947,,,masculino,60 y mayores,leve
lc-2019-0540445,,,masculino,entre 50 y 59,leve
lc-2019-0527804,,,femenino,entre 18 y 29,leve
lc-2019-0527804,,,masculino,entre 18 y 29,leve
lc-2019-0527863,,,masculino,entre 18 y 29,leve
lc-2019-0527886,,,femenino,entre 18 y 29,leve
lc-2019-0527974,,,masculino,entre 18 y 29,leve
lc-2019-0528009,,,masculino,entre 30 y 39,leve
lc-2019-0528197,,,masculino,entre 18 y 29,leve
lc-2019-0528258,,,femenino,entre 18 y 29,leve
lc-2019-0528258,,,masculino,entre 18 y 29,leve
lc-2019-0528297,,,femenino,entre 40 y 49,leve
lc-2019-0528386,,,masculino,entre 40 y 49,leve
lc-2019-0528579,,,femenino,menos de 18,leve
lc-2019-0528594,,,masculino,entre 18 y 29,leve
lc-2019-0528676,,,masculino,entre 30 y 39,leve
lc-2019-0528689,,,femenino,entre 50 y 59,leve
lc-2019-0528763,,,femenino,entre 18 y 29,leve
lc-2019-0528810,,,masculino,entre 30 y 39,leve
lc-2019-0528830,,,masculino,entre 50 y 59,leve
lc-2019-0528871,,,masculino,60 y mayores,leve
lc-2019-0528906,,,masculino,entre 30 y 39,leve
lc-2019-0529041,,,masculino,entre 50 y 59,leve
lc-2019-0529151,,,,,leve
lc-2019-0529190,,,masculino,entre 40 y 49,leve
lc-2019-0529190,,,masculino,entre 40 y 49,leve
lc-2019-0529340,,,masculino,entre 40 y 49,leve
lc-2019-0529381,,,femenino,entre 30 y 39,leve
lc-2019-0529408,,,masculino,entre 30 y 39,leve
lc-2019-0529552,,,masculino,entre 40 y 49,leve
lc-2019-0529595,,,masculino,entre 50 y 59,leve
lc-2019-0529597,,,masculino,entre 30 y 39,leve
lc-2019-0529602,,,masculino,entre 40 y 49,leve
lc-2019-0529684,,,femenino,entre 50 y 59,leve
lc-2019-0529769,,,masculino,entre 40 y 49,leve
lc-2019-0529816,,,masculino,entre 40 y 49,leve
lc-2019-0529893,,,,,leve
lc-2019-0529949,,,femenino,entre 18 y 29,leve
lc-2019-0529949,,,masculino,entre 18 y 29,leve
lc-2019-0290703,,,femenino,60 y mayores,leve
lc-2019-0530057,,,femenino,entre 40 y 49,leve
lc-2019-0530114,,,femenino,60 y mayores,leve
lc-2019-0530436,,,femenino,entre 40 y 49,leve
lc-2019-0530436,,,masculino,entre 18 y 29,leve
lc-2019-0534936,,,masculino,entre 50 y 59,leve
lc-2019-0540757,,,masculino,60 y mayores,leve
lc-2019-0543470,,,masculino,entre 40 y 49,leve
lc-2019-0585757,,,masculino,entre 40 y 49,leve
lc-2019-0612929,,,masculino,60 y mayores,leve
lc-2019-0530577,,,masculino,entre 30 y 39,leve
lc-2019-0530601,,,femenino,entre 50 y 59,leve
lc-2019-0530614,,,masculino,entre 30 y 39,leve
lc-2019-0530614,,,femenino,entre 30 y 39,leve
lc-2019-0530667,,,masculino,entre 18 y 29,leve
lc-2019-0530789,,,femenino,entre 18 y 29,leve
lc-2019-0530892,,,femenino,entre 18 y 29,leve
lc-2019-0531000,,,masculino,entre 50 y 59,leve
lc-2019-0531212,,,masculino,entre 18 y 29,leve
lc-2019-0531212,,,femenino,entre 30 y 39,leve
lc-2019-0531215,,,masculino,entre 18 y 29,leve
lc-2019-0531251,,,femenino,60 y mayores,leve
lc-2019-0531346,,,femenino,entre 40 y 49,leve
lc-2019-0531366,,,femenino,entre 50 y 59,leve
lc-2019-0531548,,,femenino,entre 40 y 49,leve
lc-2019-0531588,,,femenino,entre 18 y 29,leve
lc-2019-0531636,,,masculino,entre 50 y 59,leve
lc-2019-0531655,,,masculino,entre 30 y 39,leve
lc-2019-0531685,,,masculino,entre 40 y 49,leve
lc-2019-0531841,,,masculino,entre 30 y 39,leve
lc-2019-0531957,,,,,leve
lc-2019-0532086,,,masculino,entre 40 y 49,leve
lc-2019-0532182,,,femenino,entre 18 y 29,leve
lc-2019-0532267,,,masculino,entre 30 y 39,leve
lc-2019-0532499,,,masculino,,leve
lc-2019-0532836,,,masculino,entre 30 y 39,leve
lc-2019-0532869,,,masculino,entre 18 y 29,leve
lc-2019-0533206,,,masculino,entre 40 y 49,leve
lc-2019-0533223,,,masculino,entre 40 y 49,leve
lc-2019-0532625,,,masculino,entre 30 y 39,leve
lc-2019-0533606,,,masculino,entre 50 y 59,leve
lc-2019-0533606,,,masculino,entre 18 y 29,leve
lc-2019-0533722,,,masculino,entre 18 y 29,leve
lc-2019-0533977,,,femenino,60 y mayores,leve
lc-2019-0533981,,,femenino,entre 18 y 29,leve
lc-2019-0534009,,,masculino,entre 50 y 59,leve
lc-2019-0534190,,,masculino,entre 18 y 29,leve
lc-2019-0534430,,,masculino,entre 50 y 59,leve
lc-2019-0534471,,,femenino,60 y mayores,leve
lc-2019-0534510,,,masculino,entre 50 y 59,leve
lc-2019-0534510,,,femenino,entre 30 y 39,leve
lc-2019-0534518,,,masculino,entre 50 y 59,leve
lc-2019-0534530,,,masculino,60 y mayores,leve
lc-2019-0534541,,,femenino,entre 40 y 49,leve
lc-2019-0534615,,,masculino,entre 30 y 39,leve
lc-2019-0534618,,,masculino,entre 30 y 39,leve
lc-2019-0534776,,,masculino,entre 40 y 49,leve
lc-2019-0534829,,,masculino,entre 18 y 29,leve
lc-2019-0535039,,,femenino,60 y mayores,leve
lc-2019-0535069,,,femenino,60 y mayores,leve
lc-2019-0535119,,,masculino,60 y mayores,leve
lc-2019-0535156,,,masculino,entre 30 y 39,leve
lc-2019-0535156,,,masculino,entre 30 y 39,leve
lc-2019-0535252,,,masculino,60 y mayores,leve
lc-2019-0535293,,,masculino,entre 18 y 29,leve
lc-2019-0535331,,,femenino,entre 50 y 59,leve
lc-2019-0535367,,,masculino,entre 40 y 49,leve
lc-2019-0535447,,,masculino,entre 18 y 29,leve
lc-2019-0535507,,,masculino,entre 18 y 29,leve
lc-2019-0535590,,,masculino,entre 18 y 29,leve
lc-2019-0535631,,,femenino,entre 18 y 29,leve
lc-2019-0535637,,,masculino,60 y mayores,leve
lc-2019-0535780,,,masculino,entre 30 y 39,leve
lc-2019-0535785,,,masculino,entre 40 y 49,leve
lc-2019-0535835,,,masculino,entre 50 y 59,leve
lc-2019-0535858,,,masculino,entre 50 y 59,leve
lc-2019-0535862,,,femenino,menos de 18,leve
lc-2019-0535871,,,masculino,entre 18 y 29,leve
lc-2019-0535894,,,masculino,entre 18 y 29,leve
lc-2019-0535924,,,masculino,entre 50 y 59,leve
lc-2019-0535980,,,masculino,entre 30 y 39,leve
lc-2019-0536059,,,masculino,entre 18 y 29,leve
lc-2019-0536146,,,masculino,entre 18 y 29,leve
lc-2019-0537006,,,femenino,60 y mayores,leve
lc-2019-0538459,,,masculino,entre 30 y 39,leve
lc-2019-0544967,,,femenino,entre 18 y 29,leve
lc-2019-0549450,,,masculino,entre 18 y 29,leve
lc-2019-0558716,,,masculino,,leve
lc-2019-0536215,,,masculino,entre 18 y 29,leve
lc-2019-0536283,,,femenino,entre 18 y 29,leve
lc-2019-0536623,,,masculino,entre 18 y 29,leve
lc-2019-0536689,,,masculino,entre 40 y 49,leve
lc-2019-0536744,,,masculino,entre 30 y 39,leve
lc-2019-0536777,,,masculino,entre 30 y 39,leve
lc-2019-0537210,,,masculino,entre 30 y 39,leve
lc-2019-0537322,,,masculino,entre 30 y 39,leve
lc-2019-0537371,,,masculino,entre 40 y 49,leve
lc-2019-0537731,,,femenino,,leve
lc-2019-0537906,,,masculino,entre 30 y 39,leve
lc-2019-0538075,,,masculino,entre 30 y 39,leve
lc-2019-0538238,,,masculino,entre 18 y 29,leve
lc-2019-0538371,,,masculino,entre 40 y 49,leve
lc-2019-0538398,,,masculino,entre 18 y 29,leve
lc-2019-0538399,,,masculino,entre 40 y 49,leve
lc-2019-0538526,,,masculino,60 y mayores,leve
lc-2019-0538628,,,masculino,entre 18 y 29,leve
lc-2019-0538648,,,femenino,entre 40 y 49,leve
lc-2019-0538671,,,femenino,entre 30 y 39,leve
lc-2019-0538731,,,,,leve
lc-2019-0538737,,,masculino,entre 40 y 49,leve
lc-2019-0538738,,,masculino,entre 40 y 49,leve
lc-2019-0538743,,,femenino,entre 40 y 49,leve
lc-2019-0538750,,,masculino,entre 30 y 39,leve
lc-2019-0538848,,,masculino,entre 18 y 29,leve
lc-2019-0538888,,,femenino,entre 18 y 29,leve
lc-2019-0290703,,,masculino,60 y mayores,leve
lc-2019-0538894,,,masculino,entre 50 y 59,leve
lc-2019-0538927,,,femenino,entre 18 y 29,leve
lc-2019-0539533,,,masculino,entre 50 y 59,leve
lc-2019-0539050,,,masculino,entre 18 y 29,leve
lc-2019-0539258,,,femenino,entre 18 y 29,leve
lc-2019-0539258,,,femenino,entre 30 y 39,leve
lc-2019-0539327,,,masculino,entre 30 y 39,leve
lc-2019-0539555,,,femenino,entre 50 y 59,leve
lc-2019-0539562,,,femenino,entre 18 y 29,leve
lc-2019-0539616,,,masculino,entre 50 y 59,leve
lc-2019-0244627,,,masculino,entre 18 y 29,leve
lc-2019-0540333,,,masculino,entre 30 y 39,leve
lc-2019-0540363,,,masculino,entre 18 y 29,leve
lc-2019-0540387,,,masculino,,leve
lc-2019-0540423,,,masculino,60 y mayores,leve
lc-2019-0540517,,,masculino,menos de 18,leve
lc-2019-0540564,,,femenino,entre 30 y 39,leve
lc-2019-0540575,,,masculino,entre 18 y 29,leve
lc-2019-0540575,,,masculino,entre 30 y 39,leve
lc-2019-0540783,,,femenino,menos de 18,leve
lc-2019-0281165,,,masculino,entre 18 y 29,leve
lc-2019-0541299,,,femenino,entre 30 y 39,leve
lc-2019-0541420,,,masculino,entre 40 y 49,leve
lc-2019-0541431,,,masculino,entre 30 y 39,leve
lc-2019-0541445,,,,,leve
lc-2019-0541583,,,masculino,entre 40 y 49,leve
lc-2019-0541608,,,masculino,60 y mayores,leve
lc-2019-0541613,,,masculino,entre 18 y 29,leve
lc-2019-0541628,,,masculino,entre 30 y 39,leve
lc-2019-0541659,,,masculino,entre 30 y 39,leve
lc-2019-0541664,,,masculino,entre 30 y 39,leve
lc-2019-0541688,,,femenino,entre 18 y 29,leve
lc-2019-0541722,,,masculino,entre 18 y 29,leve
lc-2019-0541749,,,masculino,entre 30 y 39,leve
lc-2019-0541751,,,masculino,entre 18 y 29,leve
lc-2019-0541892,,,femenino,entre 30 y 39,leve
lc-2019-0542864,,,masculino,entre 30 y 39,leve
lc-2019-0644524,,,femenino,,leve
lc-2019-0539129,,,masculino,entre 30 y 39,leve
lc-2019-0541527,,,femenino,entre 50 y 59,leve
lc-2019-0475101,,,masculino,entre 50 y 59,leve
lc-2019-0542020,,,masculino,entre 18 y 29,leve
lc-2019-0542042,,,masculino,entre 50 y 59,leve
lc-2019-0542156,,,masculino,entre 50 y 59,leve
lc-2019-0542191,,,femenino,entre 50 y 59,leve
lc-2019-0542659,,,femenino,entre 30 y 39,leve
lc-2019-0542965,,,,,leve
lc-2019-0542969,,,femenino,entre 30 y 39,leve
lc-2019-0543066,,,masculino,entre 40 y 49,leve
lc-2019-0543101,,,masculino,entre 18 y 29,leve
lc-2019-0543159,,,masculino,entre 40 y 49,leve
lc-2019-0130252,,,masculino,,leve
lc-2019-0543572,,,femenino,entre 50 y 59,leve
lc-2019-0543759,,,masculino,60 y mayores,leve
lc-2019-0543792,,,masculino,entre 18 y 29,leve
lc-2019-0543805,,,masculino,entre 30 y 39,leve
lc-2019-0543823,,,masculino,60 y mayores,leve
lc-2019-0543872,,,masculino,entre 18 y 29,leve
lc-2019-0543891,,,masculino,entre 30 y 39,leve
lc-2019-0543911,,,masculino,entre 18 y 29,leve
lc-2019-0543915,,,masculino,entre 18 y 29,leve
lc-2019-0544101,,,femenino,entre 30 y 39,leve
lc-2019-0544129,,,masculino,,leve
lc-2019-0544142,,,masculino,entre 40 y 49,leve
lc-2019-0544272,,,masculino,,leve
lc-2019-0544339,,,masculino,entre 50 y 59,leve
lc-2019-0544348,,,masculino,entre 18 y 29,leve
lc-2019-0544364,,,masculino,,leve
lc-2019-0544370,,,masculino,entre 40 y 49,leve
lc-2019-0544409,,,masculino,entre 30 y 39,leve
lc-2019-0544417,,,masculino,entre 40 y 49,leve
lc-2019-0545020,,,femenino,entre 40 y 49,leve
lc-2019-0549078,,,femenino,entre 40 y 49,leve
lc-2019-0552260,,,femenino,entre 40 y 49,leve
lc-2019-0589292,,,masculino,entre 30 y 39,leve
lc-2019-0544861,,,masculino,entre 30 y 39,leve
lc-2019-0544861,,,femenino,entre 40 y 49,leve
lc-2019-0544861,,,masculino,60 y mayores,leve
lc-2019-0544861,,,masculino,60 y mayores,leve
lc-2019-0544910,,,masculino,entre 40 y 49,leve
lc-2019-0544931,,,femenino,entre 30 y 39,leve
lc-2019-0544995,,,masculino,entre 50 y 59,leve
lc-2019-0545118,,,femenino,,leve
lc-2019-0545285,,,masculino,entre 30 y 39,leve
lc-2019-0545427,,,femenino,entre 18 y 29,leve
lc-2019-0545449,,,femenino,entre 18 y 29,leve
lc-2019-0545518,,,masculino,60 y mayores,leve
lc-2019-0545533,,,femenino,entre 18 y 29,leve
lc-2019-0545533,,,masculino,menos de 18,leve
lc-2019-0545551,,,masculino,entre 30 y 39,leve
lc-2019-0545595,,,femenino,menos de 18,leve
lc-2019-0545595,,,femenino,entre 40 y 49,leve
lc-2019-0545665,,,masculino,entre 18 y 29,leve
lc-2019-0545671,,,femenino,60 y mayores,leve
lc-2019-0545787,,,masculino,entre 30 y 39,leve
lc-2019-0545803,,,masculino,entre 50 y 59,leve
lc-2019-0545820,,,masculino,,leve
lc-2019-0545880,,,masculino,entre 18 y 29,leve
lc-2019-0545900,,,masculino,entre 18 y 29,leve
lc-2019-0545900,,,masculino,entre 40 y 49,leve
lc-2019-0545908,,,masculino,entre 30 y 39,leve
lc-2019-0548267,,,masculino,entre 40 y 49,leve
lc-2019-0546016,,,masculino,entre 30 y 39,leve
lc-2019-0546061,,,masculino,entre 40 y 49,leve
lc-2019-0546234,,,femenino,entre 18 y 29,leve
lc-2019-0546458,,,masculino,60 y mayores,leve
lc-2019-0546510,,,masculino,entre 40 y 49,leve
lc-2019-0546721,,,masculino,entre 18 y 29,leve
lc-2019-0546979,,,masculino,entre 40 y 49,leve
lc-2019-0546981,,,femenino,entre 18 y 29,leve
lc-2019-0546981,,,femenino,entre 18 y 29,leve
lc-2019-0546981,,,femenino,entre 18 y 29,leve
lc-2019-0529954,,,masculino,entre 18 y 29,leve
lc-2019-0547096,,,masculino,,leve
lc-2019-0547144,,,femenino,entre 30 y 39,leve
lc-2019-0547144,,,masculino,60 y mayores,leve
lc-2019-0551758,,,,,leve
lc-2019-0599907,,,femenino,entre 18 y 29,leve
lc-2019-0599907,,,femenino,entre 18 y 29,leve
lc-2019-0694000,,,femenino,60 y mayores,leve
lc-2019-0547476,,,masculino,entre 18 y 29,leve
lc-2019-0176987,,,masculino,entre 18 y 29,leve
lc-2019-0547959,,,masculino,entre 40 y 49,leve
lc-2019-0548030,,,masculino,entre 30 y 39,leve
lc-2019-0548241,,,masculino,entre 40 y 49,leve
lc-2019-0548427,,,femenino,60 y mayores,leve
lc-2019-0549087,,,masculino,entre 30 y 39,leve
lc-2019-0549095,,,masculino,entre 30 y 39,leve
lc-2019-0549292,,,masculino,entre 30 y 39,leve
lc-2019-0549333,,,,,leve
lc-2019-0549337,,,masculino,entre 18 y 29,leve
lc-2019-0549395,,,masculino,entre 40 y 49,leve
lc-2019-0549549,,,femenino,entre 18 y 29,leve
lc-2019-0549549,,,masculino,entre 18 y 29,leve
lc-2019-0549578,,,femenino,entre 18 y 29,leve
lc-2019-0549604,,,masculino,entre 30 y 39,leve
lc-2019-0549674,,,femenino,entre 18 y 29,leve
lc-2019-0549674,,,masculino,entre 18 y 29,leve
lc-2019-0549686,,,masculino,entre 30 y 39,leve
lc-2019-0549707,,,masculino,,leve
lc-2019-0549707,,,femenino,,leve
lc-2019-0549771,,,masculino,entre 18 y 29,leve
lc-2019-0549794,,,masculino,entre 18 y 29,leve
lc-2019-0549888,,,masculino,entre 18 y 29,leve
lc-2019-0555337,,,femenino,entre 30 y 39,leve
lc-2019-0232897,,,masculino,entre 18 y 29,leve
lc-2019-0549981,,,femenino,entre 18 y 29,leve
lc-2019-0550655,,,masculino,entre 30 y 39,leve
lc-2019-0550723,,,femenino,entre 30 y 39,leve
lc-2019-0550775,,,femenino,entre 18 y 29,leve
lc-2019-0550775,,,femenino,entre 40 y 49,leve
lc-2019-0550924,,,masculino,entre 40 y 49,leve
lc-2019-0550935,,,masculino,entre 50 y 59,leve
lc-2019-0550935,,,masculino,entre 30 y 39,leve
lc-2019-0551096,,,femenino,60 y mayores,leve
lc-2019-0551128,,,masculino,,leve
lc-2019-0551252,,,masculino,entre 40 y 49,leve
lc-2019-0551310,,,masculino,entre 18 y 29,leve
lc-2019-0551361,,,masculino,entre 40 y 49,leve
lc-2019-0551517,,,masculino,entre 30 y 39,leve
lc-2019-0551538,,,masculino,entre 18 y 29,leve
lc-2019-0551653,,,masculino,entre 18 y 29,leve
lc-2019-0551800,,,masculino,entre 40 y 49,leve
lc-2019-0551839,,,masculino,entre 40 y 49,leve
lc-2019-0551883,,,femenino,entre 18 y 29,leve
lc-2019-0552199,,,masculino,menos de 18,leve
lc-2019-0552199,,,masculino,entre 30 y 39,leve
lc-2019-0552269,,,,,leve
lc-2019-0552295,,,femenino,entre 50 y 59,leve
lc-2019-0552325,,,masculino,entre 18 y 29,leve
lc-2019-0552391,,,masculino,entre 40 y 49,leve
lc-2019-0552533,,,femenino,entre 30 y 39,leve
lc-2019-0552544,,,masculino,entre 18 y 29,leve
lc-2019-0552611,,,femenino,entre 30 y 39,leve
lc-2019-0552626,,,masculino,entre 18 y 29,leve
lc-2019-0552654,,,masculino,entre 18 y 29,leve
lc-2019-0552654,,,masculino,entre 30 y 39,leve
lc-2019-0552670,,,masculino,entre 18 y 29,leve
lc-2019-0552776,,,masculino,entre 18 y 29,leve
lc-2019-0552776,,,femenino,entre 30 y 39,leve
lc-2019-0553457,,,masculino,entre 30 y 39,leve
lc-2019-0553953,,,masculino,,leve
lc-2019-0233032,,,masculino,entre 18 y 29,leve
lc-2019-0552792,,,masculino,entre 18 y 29,leve
lc-2019-0552839,,,masculino,entre 30 y 39,leve
lc-2019-0553113,,,femenino,entre 50 y 59,leve
lc-2019-0553114,,,masculino,entre 30 y 39,leve
lc-2019-0553146,,,masculino,entre 40 y 49,leve
lc-2019-0553674,,,masculino,entre 18 y 29,leve
lc-2019-0553674,,,femenino,entre 30 y 39,leve
lc-2019-0553690,,,masculino,entre 40 y 49,leve
lc-2019-0554011,,,masculino,entre 18 y 29,leve
lc-2019-0554016,,,femenino,entre 30 y 39,leve
lc-2019-0554076,,,masculino,entre 40 y 49,leve
lc-2019-0554152,,,masculino,entre 40 y 49,leve
lc-2019-0554325,,,masculino,entre 40 y 49,leve
lc-2019-0554398,,,masculino,entre 50 y 59,leve
lc-2019-0554448,,,masculino,entre 30 y 39,leve
lc-2019-0554485,,,masculino,entre 18 y 29,leve
lc-2019-0554639,,,masculino,entre 50 y 59,leve
lc-2019-0554851,,,masculino,entre 30 y 39,leve
lc-2019-0554889,,,masculino,entre 30 y 39,leve
lc-2019-0554962,,,masculino,entre 40 y 49,leve
lc-2019-0554962,,,femenino,menos de 18,leve
lc-2019-0554962,,,masculino,menos de 18,leve
lc-2019-0554970,,,femenino,entre 50 y 59,leve
lc-2019-0554978,,,masculino,entre 30 y 39,leve
lc-2019-0555030,,,femenino,entre 18 y 29,leve
lc-2019-0555030,,,masculino,entre 30 y 39,leve
lc-2019-0555038,,,femenino,entre 30 y 39,leve
lc-2019-0516541,,,masculino,entre 18 y 29,leve
lc-2019-0555150,,,masculino,entre 18 y 29,leve
lc-2019-0555305,,,femenino,entre 30 y 39,leve
lc-2019-0555326,,,femenino,60 y mayores,leve
lc-2019-0555398,,,femenino,entre 18 y 29,leve
lc-2019-0555398,,,masculino,entre 18 y 29,leve
lc-2019-0557825,,,masculino,entre 18 y 29,leve
lc-2019-0570599,,,masculino,entre 30 y 39,leve
lc-2019-0013261,,,masculino,entre 30 y 39,leve
lc-2019-0646220,,,femenino,60 y mayores,leve
lc-2019-0222144,,,masculino,60 y mayores,leve
lc-2019-0555144,,,masculino,entre 30 y 39,leve
lc-2019-0555531,,,masculino,entre 18 y 29,leve
lc-2019-0555715,,,masculino,entre 18 y 29,leve
lc-2019-0555761,,,masculino,entre 40 y 49,leve
lc-2019-0555944,,,masculino,entre 50 y 59,leve
lc-2019-0555981,,,masculino,entre 18 y 29,leve
lc-2019-0555983,,,masculino,entre 18 y 29,leve
lc-2019-0556147,,,masculino,entre 40 y 49,leve
lc-2019-0556310,,,masculino,menos de 18,leve
lc-2019-0556405,,,femenino,entre 30 y 39,leve
lc-2019-0556409,,,femenino,entre 50 y 59,leve
lc-2019-0556471,,,masculino,entre 40 y 49,leve
lc-2019-0556579,,,femenino,entre 50 y 59,leve
lc-2019-0556579,,,femenino,entre 30 y 39,leve
lc-2019-0556605,,,masculino,entre 18 y 29,leve
lc-2019-0556632,,,masculino,entre 40 y 49,leve
lc-2019-0556739,,,masculino,entre 50 y 59,leve
lc-2019-0556831,,,femenino,entre 50 y 59,leve
lc-2019-0556976,,,masculino,entre 40 y 49,leve
lc-2019-0557041,,,femenino,entre 50 y 59,leve
lc-2019-0557099,,,masculino,,leve
lc-2019-0557110,,,femenino,entre 18 y 29,leve
lc-2019-0557329,,,femenino,,leve
lc-2019-0557329,,,femenino,,leve
lc-2019-0557539,,,masculino,entre 30 y 39,leve
lc-2019-0557549,,,masculino,entre 30 y 39,leve
lc-2019-0557549,,,femenino,60 y mayores,leve
lc-2019-0557549,,,femenino,,leve
lc-2019-0557571,,,femenino,entre 50 y 59,leve
lc-2019-0557653,,,masculino,,leve
lc-2019-0557746,,,masculino,entre 30 y 39,leve
lc-2019-0557803,,,masculino,entre 30 y 39,leve
lc-2019-0557834,,,femenino,,leve
lc-2019-0557887,,,masculino,entre 40 y 49,leve
lc-2019-0557887,,,masculino,entre 30 y 39,leve
lc-2019-0557892,,,femenino,60 y mayores,leve
